HMDB ID	KEGG ID	reference acc.
HMDB00512	C03519	HMDB0000512
HMDB0000512	C03519	HMDB0000512
HMDB0003340	C00221	HMDB0000516
HMDB00516	C00221	HMDB0000516
HMDB03340	C00221	HMDB0000516
HMDB0000516	C00221	HMDB0000516
HMDB00517	C00062	HMDB0000517
HMDB0000517	C00062	HMDB0000517
HMDB00518	C02528	HMDB0000518
HMDB0000518	C02528	HMDB0000518
HMDB0011746	C00337	HMDB0000528
HMDB00528	C00337	HMDB0000528
HMDB11746	C00337	HMDB0000528
HMDB0000528	C00337	HMDB0000528
HMDB00535	C01585	HMDB0000535
HMDB0000535	C01585	HMDB0000535
HMDB0001332	C03794	HMDB0000536
HMDB0011633	C03794	HMDB0000536
HMDB00536	C03794	HMDB0000536
HMDB01332	C03794	HMDB0000536
HMDB11633	C03794	HMDB0000536
HMDB0000536	C03794	HMDB0000536
HMDB00538	C00002	HMDB0000538
HMDB0000538	C00002	HMDB0000538
HMDB00539	C00878	HMDB0000539
HMDB0000539	C00878	HMDB0000539
HMDB00547	C00305	HMDB0000547
HMDB0000547	C00305	HMDB0000547
HMDB00549	C01770	HMDB0000549
HMDB0000549	C01770	HMDB0000549
HMDB00562	C00791	HMDB0000562
HMDB0000562	C00791	HMDB0000562
HMDB00563	C05607	HMDB0000563
HMDB0000563	C05607	HMDB0000563
HMDB0000804	C00157	HMDB0000564
HMDB0005250	C00157	HMDB0000564
HMDB0007968	C00157	HMDB0000564
HMDB00564	C00157	HMDB0000564
HMDB00804	C00157	HMDB0000564
HMDB05250	C00157	HMDB0000564
HMDB07968	C00157	HMDB0000564
HMDB0000564	C00157	HMDB0000564
HMDB00565	C00880	HMDB0000565
HMDB0000565	C00880	HMDB0000565
HMDB00567	C10438	HMDB0000567
HMDB0000567	C10438	HMDB0000567
HMDB00568	C01904	HMDB0000568
HMDB0000568	C01904	HMDB0000568
HMDB00570	C05770	HMDB0000570
HMDB0000570	C05770	HMDB0000570
HMDB00573	C00712	HMDB0000573
HMDB0000573	C00712	HMDB0000573
HMDB00574	C00097	HMDB0000574
HMDB0000574	C00097	HMDB0000574
HMDB00575	C01817	HMDB0000575
HMDB0000575	C01817	HMDB0000575
HMDB0000591	C00607	HMDB0000580
HMDB00580	C00607	HMDB0000580
HMDB00591	C00607	HMDB0000580
HMDB0000580	C00607	HMDB0000580
HMDB00586	C00238	HMDB0000586
HMDB0000586	C00238	HMDB0000586
HMDB00588	C01330	HMDB0000588
HMDB0000588	C01330	HMDB0000588
HMDB00592	C04132	HMDB0000592
HMDB0000592	C04132	HMDB0000592
HMDB0008104	C00157	HMDB0000593
HMDB00593	C00157	HMDB0000593
HMDB08104	C00157	HMDB0000593
HMDB0000593	C00157	HMDB0000593
HMDB00595	C01353	HMDB0000595
HMDB0000595	C01353	HMDB0000595
HMDB00596	C03108	HMDB0000596
HMDB0000596	C03108	HMDB0000596
HMDB00598	C00087	HMDB0000598
HMDB0000598	C00087	HMDB0000598
HMDB00599	C19368	HMDB0000599
HMDB0000599	C19368	HMDB0000599
HMDB00600	C05547	HMDB0000600
HMDB0000600	C05547	HMDB0000600
HMDB0002323	C01087	HMDB0000606
HMDB00606	C01087	HMDB0000606
HMDB02323	C01087	HMDB0000606
HMDB0000606	C01087	HMDB0000606
HMDB0014263	C02823	HMDB0000607
HMDB00607	C02823	HMDB0000607
HMDB14263	C02823	HMDB0000607
HMDB0000607	C02823	HMDB0000607
HMDB00608	C00175	HMDB0000608
HMDB0000608	C00175	HMDB0000608
HMDB00609	C00355	HMDB0000609
HMDB0000609	C00355	HMDB0000609
HMDB0005192	C15441	HMDB0000610
HMDB00610	C15441	HMDB0000610
HMDB05192	C15441	HMDB0000610
HMDB0000610	C15441	HMDB0000610
HMDB00617	C01546	HMDB0000617
HMDB0000617	C01546	HMDB0000617
HMDB0002033	C00199	HMDB0000618
HMDB0002694	C00199	HMDB0000618
HMDB00618	C00199	HMDB0000618
HMDB02033	C00199	HMDB0000618
HMDB02694	C00199	HMDB0000618
HMDB0000618	C00199	HMDB0000618
HMDB00619	C00695	HMDB0000619
HMDB0000619	C00695	HMDB0000619
HMDB0001657	C02214	HMDB0000620
HMDB00620	C02214	HMDB0000620
HMDB01657	C02214	HMDB0000620
HMDB0000620	C02214	HMDB0000620
HMDB00621	C00309	HMDB0000621
HMDB0000621	C00309	HMDB0000621
HMDB00623	C02678	HMDB0000623
HMDB0000623	C02678	HMDB0000623
HMDB00624	C03264	HMDB0000624
HMDB0000624	C03264	HMDB0000624
HMDB0003373	C00257	HMDB0000625
HMDB00625	C00257	HMDB0000625
HMDB03373	C00257	HMDB0000625
HMDB0000625	C00257	HMDB0000625
HMDB00626	C04483	HMDB0000626
HMDB0000626	C04483	HMDB0000626
HMDB0006277	C00401	HMDB0000629
HMDB00629	C00401	HMDB0000629
HMDB06277	C00401	HMDB0000629
HMDB0000629	C00401	HMDB0000629
HMDB00630	C00380	HMDB0000630
HMDB0000630	C00380	HMDB0000630
HMDB0004012	C05464 	HMDB0000631
HMDB00631	C05464 	HMDB0000631
HMDB04012	C05464 	HMDB0000631
HMDB0000631	C05464 	HMDB0000631
HMDB0006265	C00426	HMDB0000632
HMDB00632	C00426	HMDB0000632
HMDB06265	C00426	HMDB0000632
HMDB0000632	C00426	HMDB0000632
HMDB00633	C06313	HMDB0000633
HMDB0000633	C06313	HMDB0000633
HMDB00634	C02226	HMDB0000634
HMDB0000634	C02226	HMDB0000634
HMDB0004013	C05466	HMDB0000637
HMDB00637	C05466	HMDB0000637
HMDB04013	C05466	HMDB0000637
HMDB0000637	C05466	HMDB0000637
HMDB00638	C02679	HMDB0000638
HMDB0000638	C02679	HMDB0000638
HMDB0003435	C00879	HMDB0000639
HMDB00639	C00879	HMDB0000639
HMDB03435	C00879	HMDB0000639
HMDB0000639	C00879	HMDB0000639
HMDB00641	C00064	HMDB0000641
HMDB0000641	C00064	HMDB0000641
HMDB00643	C05769	HMDB0000643
HMDB0000643	C05769	HMDB0000643
HMDB0003359	C00103	HMDB0000645
HMDB0062705	C00103	HMDB0000645
HMDB00645	C00103	HMDB0000645
HMDB03359	C00103	HMDB0000645
HMDB62705	C00103	HMDB0000645
HMDB0000645	C00103	HMDB0000645
HMDB0000487	C00259	HMDB0000646
HMDB00487	C00259	HMDB0000646
HMDB00646	C00259	HMDB0000646
HMDB0000646	C00259	HMDB0000646
HMDB00648	C01747	HMDB0000648
HMDB0000648	C01747	HMDB0000648
HMDB00649	C19654	HMDB0000649
HMDB0000649	C19654	HMDB0000649
HMDB00650	C02261	HMDB0000650
HMDB0000650	C02261	HMDB0000650
HMDB00652	C00634	HMDB0000652
HMDB0000652	C00634	HMDB0000652
HMDB00653	C18043	HMDB0000653
HMDB0000653	C18043	HMDB0000653
HMDB00657	C00070	HMDB0000657
HMDB0000657	C00070	HMDB0000657
HMDB0005197	C02530	HMDB0000658
HMDB0062460	C02530	HMDB0000658
HMDB00658	C02530	HMDB0000658
HMDB05197	C02530	HMDB0000658
HMDB62460	C02530	HMDB0000658
HMDB0000658	C02530	HMDB0000658
HMDB00660	C00795	HMDB0000660
HMDB0000660	C00795	HMDB0000660
HMDB00661	C00489	HMDB0000661
HMDB0000661	C00489	HMDB0000661
HMDB00662	C00742	HMDB0000662
HMDB0000662	C00742	HMDB0000662
HMDB00663	C00818	HMDB0000663
HMDB0000663	C00818	HMDB0000663
HMDB00666	C17714	HMDB0000666
HMDB0000666	C17714	HMDB0000666
HMDB00669	C05852	HMDB0000669
HMDB0000669	C05852	HMDB0000669
HMDB00670	C01924	HMDB0000670
HMDB0000670	C01924	HMDB0000670
HMDB00671	C02043	HMDB0000671
HMDB0000671	C02043	HMDB0000671
HMDB00672	C19615	HMDB0000672
HMDB0000672	C19615	HMDB0000672
HMDB00673	C01595	HMDB0000673
HMDB0000673	C01595	HMDB0000673
HMDB0007857	C00416	HMDB0000674
HMDB00674	C00416	HMDB0000674
HMDB07857	C00416	HMDB0000674
HMDB0000674	C00416	HMDB0000674
HMDB00675	C01382	HMDB0000675
HMDB0000675	C01382	HMDB0000675
HMDB00676	C01817	HMDB0000676
HMDB0000676	C01817	HMDB0000676
HMDB00679	C02427	HMDB0000679
HMDB0000679	C02427	HMDB0000679
HMDB0000183	C00328	HMDB0000684
HMDB00183	C00328	HMDB0000684
HMDB00684	C00328	HMDB0000684
HMDB0000684	C00328	HMDB0000684
HMDB00686	C17662	HMDB0000686
HMDB0000686	C17662	HMDB0000686
HMDB00687	C00123	HMDB0000687
HMDB0000687	C00123	HMDB0000687
HMDB00691	C04025	HMDB0000691
HMDB0000691	C04025	HMDB0000691
HMDB00692	C14818	HMDB0000692
HMDB0000692	C14818	HMDB0000692
HMDB00693	C00925	HMDB0000693
HMDB0000693	C00925	HMDB0000693
HMDB00694	C03196	HMDB0000694
HMDB0000694	C03196	HMDB0000694
HMDB0000762	C00233	HMDB0000695
HMDB00695	C00233	HMDB0000695
HMDB00762	C00233	HMDB0000695
HMDB0000695	C00233	HMDB0000695
HMDB00696	C00073	HMDB0000696
HMDB0000696	C00073	HMDB0000696
HMDB0002474	C15557	HMDB0000698
HMDB00698	C15557	HMDB0000698
HMDB02474	C15557	HMDB0000698
HMDB0000698	C15557	HMDB0000698
HMDB00699	C02918	HMDB0000699
HMDB0000699	C02918	HMDB0000699
HMDB00700	C01013	HMDB0000700
HMDB0000700	C01013	HMDB0000700
HMDB00703	C01984	HMDB0000703
HMDB0000703	C01984	HMDB0000703
HMDB00704	C03975	HMDB0000704
HMDB0000704	C03975	HMDB0000704
HMDB00707	C01179	HMDB0000707
HMDB0000707	C01179	HMDB0000707
HMDB0015507	C01991	HMDB0000710
HMDB00710	C01991	HMDB0000710
HMDB15507	C01991	HMDB0000710
HMDB0000710	C01991	HMDB0000710
HMDB00714	C01586	HMDB0000714
HMDB0000714	C01586	HMDB0000714
HMDB00715	C01717	HMDB0000715
HMDB0000715	C01717	HMDB0000715
HMDB00716	C00408	HMDB0000716
HMDB0000716	C00408	HMDB0000716
HMDB00717	C17658	HMDB0000717
HMDB0000717	C17658	HMDB0000717
HMDB00718	C08262	HMDB0000718
HMDB0000718	C08262	HMDB0000718
HMDB00719	C00263	HMDB0000719
HMDB0000719	C00263	HMDB0000719
HMDB00722	C02592	HMDB0000722
HMDB0000722	C02592	HMDB0000722
HMDB0006055	C01157	HMDB0000725
HMDB00725	C01157	HMDB0000725
HMDB06055	C01157	HMDB0000725
HMDB0000725	C01157	HMDB0000725
HMDB00731	C05824	HMDB0000731
HMDB0000731	C05824	HMDB0000731
HMDB0001152	C02794	HMDB0000732
HMDB00732	C02794	HMDB0000732
HMDB01152	C02794	HMDB0000732
HMDB0000732	C02794	HMDB0000732
HMDB00735	C05596	HMDB0000735
HMDB0000735	C05596	HMDB0000735
HMDB00738	C00463	HMDB0000738
HMDB0000738	C00463	HMDB0000738
HMDB0014719	C07064	HMDB0000740
HMDB00740	C07064	HMDB0000740
HMDB14719	C07064	HMDB0000740
HMDB0000740	C07064	HMDB0000740
HMDB0000165	C05330	HMDB0000742
HMDB00165	C05330	HMDB0000742
HMDB00742	C05330	HMDB0000742
HMDB0000742	C05330	HMDB0000742
HMDB00744	C03668	HMDB0000744
HMDB0000744	C03668	HMDB0000744
HMDB00745	C00884	HMDB0000745
HMDB0000745	C00884	HMDB0000745
HMDB0000475	C05607	HMDB0000748
HMDB00475	C05607	HMDB0000748
HMDB00748	C05607	HMDB0000748
HMDB0000748	C05607	HMDB0000748
HMDB00749	C02226	HMDB0000749
HMDB0000749	C02226	HMDB0000749
HMDB0002245	C00312	HMDB0000751
HMDB00751	C00312	HMDB0000751
HMDB02245	C00312	HMDB0000751
HMDB0000751	C00312	HMDB0000751
HMDB00755	C03672	HMDB0000755
HMDB0000755	C03672	HMDB0000755
HMDB00757	C00182	HMDB0000757
HMDB0000757	C00182	HMDB0000757
HMDB00759	C02155	HMDB0000759
HMDB0000759	C02155	HMDB0000759
HMDB00761	C03990	HMDB0000761
HMDB0000761	C03990	HMDB0000761
HMDB00763	C05635	HMDB0000763
HMDB0000763	C05635	HMDB0000763
HMDB00764	C05629	HMDB0000764
HMDB0000764	C05629	HMDB0000764
HMDB0001363	C00392	HMDB0000765
HMDB00765	C00392	HMDB0000765
HMDB01363	C00392	HMDB0000765
HMDB0000765	C00392	HMDB0000765
HMDB0006075	C02067	HMDB0000767
HMDB00767	C02067	HMDB0000767
HMDB06075	C02067	HMDB0000767
HMDB0000767	C02067	HMDB0000767
HMDB00770	C01808	HMDB0000770
HMDB0000770	C01808	HMDB0000770
HMDB00772	C16535	HMDB0000772
HMDB0000772	C16535	HMDB0000772
HMDB00773	C19909	HMDB0000773
HMDB0000773	C19909	HMDB0000773
HMDB00779	C01479	HMDB0000779
HMDB0000779	C01479	HMDB0000779
HMDB00781	C16265	HMDB0000781
HMDB0000781	C16265	HMDB0000781
HMDB00784	C08261	HMDB0000784
HMDB0000784	C08261	HMDB0000784
HMDB00785	C04016	HMDB0000785
HMDB0000785	C04016	HMDB0000785
HMDB00786	C07599	HMDB0000786
HMDB0000786	C07599	HMDB0000786
HMDB00787	C00272	HMDB0000787
HMDB0000787	C00272	HMDB0000787
HMDB00788	C01103	HMDB0000788
HMDB0000788	C01103	HMDB0000788
HMDB0000834	C02838	HMDB0000791
HMDB00791	C02838	HMDB0000791
HMDB00834	C02838	HMDB0000791
HMDB0000791	C02838	HMDB0000791
HMDB00792	C08277	HMDB0000792
HMDB0000792	C08277	HMDB0000792
HMDB00796	C04015	HMDB0000796
HMDB0000796	C04015	HMDB0000796
HMDB0006274	C04823	HMDB0000797
HMDB00797	C04823	HMDB0000797
HMDB06274	C04823	HMDB0000797
HMDB0000797	C04823	HMDB0000797
HMDB00801	C01607	HMDB0000801
HMDB0000801	C01607	HMDB0000801
HMDB00802	C00715	HMDB0000802
HMDB0000802	C00715	HMDB0000802
HMDB00803	C03878	HMDB0000803
HMDB0000803	C03878	HMDB0000803
HMDB00805	C02237	HMDB0000805
HMDB0000805	C02237	HMDB0000805
HMDB00806	C06424	HMDB0000806
HMDB0000806	C06424	HMDB0000806
HMDB00807	C00597	HMDB0000807
HMDB0000807	C00597	HMDB0000807
HMDB00809	C01808	HMDB0000809
HMDB0000809	C01808	HMDB0000809
HMDB00811	C15515	HMDB0000811
HMDB0000811	C15515	HMDB0000811
HMDB00812	C01042	HMDB0000812
HMDB0000812	C01042	HMDB0000812
HMDB00814	C04132	HMDB0000814
HMDB0000814	C04132	HMDB0000814
HMDB0060148	C00988	HMDB0000816
HMDB00816	C00988	HMDB0000816
HMDB60148	C00988	HMDB0000816
HMDB0000816	C00988	HMDB0000816
HMDB00819	C05589	HMDB0000819
HMDB0000819	C05589	HMDB0000819
HMDB00820	C05979	HMDB0000820
HMDB0000820	C05979	HMDB0000820
HMDB00821	C05598	HMDB0000821
HMDB0000821	C05598	HMDB0000821
HMDB00822	C11527	HMDB0000822
HMDB0000822	C11527	HMDB0000822
HMDB00824	C03017	HMDB0000824
HMDB0000824	C03017	HMDB0000824
HMDB00826	C16537	HMDB0000826
HMDB0000826	C16537	HMDB0000826
HMDB00827	C01530	HMDB0000827
HMDB0000827	C01530	HMDB0000827
HMDB00828	C00438	HMDB0000828
HMDB0000828	C00438	HMDB0000828
HMDB00830	C06469	HMDB0000830
HMDB0000830	C06469	HMDB0000830
HMDB00833	C03410	HMDB0000833
HMDB0000833	C03410	HMDB0000833
HMDB00839	C09541	HMDB0000839
HMDB0000839	C09541	HMDB0000839
HMDB00840	C07588	HMDB0000840
HMDB0000840	C07588	HMDB0000840
HMDB00842	C06325	HMDB0000842
HMDB0000842	C06325	HMDB0000842
HMDB0000838	C05926	HMDB0000845
HMDB00838	C05926	HMDB0000845
HMDB00845	C05926	HMDB0000845
HMDB0000845	C05926	HMDB0000845
HMDB00847	C01601	HMDB0000847
HMDB0000847	C01601	HMDB0000847
HMDB00849	C00507	HMDB0000849
HMDB0000849	C00507	HMDB0000849
HMDB00852	C01753	HMDB0000852
HMDB0000852	C01753	HMDB0000852
HMDB00853	C05021	HMDB0000853
HMDB0000853	C05021	HMDB0000853
HMDB00854	C00439	HMDB0000854
HMDB0000854	C00439	HMDB0000854
HMDB00855	C03150	HMDB0000855
HMDB0000855	C03150	HMDB0000855
HMDB00856	C15532	HMDB0000856
HMDB0000856	C15532	HMDB0000856
HMDB00857	C02656	HMDB0000857
HMDB0000857	C02656	HMDB0000857
HMDB00863	C01845	HMDB0000863
HMDB0000863	C01845	HMDB0000863
HMDB00866	C01657	HMDB0000866
HMDB0000866	C01657	HMDB0000866
HMDB00867	C01685	HMDB0000867
HMDB0000867	C01685	HMDB0000867
HMDB0006212	C00231	HMDB0000868
HMDB00868	C00231	HMDB0000868
HMDB06212	C00231	HMDB0000868
HMDB0000868	C00231	HMDB0000868
HMDB00870	C00388	HMDB0000870
HMDB0000870	C00388	HMDB0000870
HMDB00871	C03238	HMDB0000871
HMDB0000871	C03238	HMDB0000871
HMDB00872	C11002	HMDB0000872
HMDB0000872	C11002	HMDB0000872
HMDB00873	C06730	HMDB0000873
HMDB0000873	C06730	HMDB0000873
HMDB00875	C01004	HMDB0000875
HMDB0000875	C01004	HMDB0000875
HMDB0014315	C05443	HMDB0000876
HMDB00876	C05443	HMDB0000876
HMDB14315	C05443	HMDB0000876
HMDB0000876	C05443	HMDB0000876
HMDB00878	C01694	HMDB0000878
HMDB0000878	C01694	HMDB0000878
HMDB00879	C13713	HMDB0000879
HMDB0000879	C13713	HMDB0000879
HMDB00881	C02470	HMDB0000881
HMDB0000881	C02470	HMDB0000881
HMDB0034366	C00183	HMDB0000883
HMDB00883	C00183	HMDB0000883
HMDB34366	C00183	HMDB0000883
HMDB0000883	C00183	HMDB0000883
HMDB0005188	C11251	HMDB0000885
HMDB00885	C11251	HMDB0000885
HMDB05188	C11251	HMDB0000885
HMDB0000885	C11251	HMDB0000885
HMDB00887	C06767	HMDB0000887
HMDB0000887	C06767	HMDB0000887
HMDB00892	C00803	HMDB0000892
HMDB0000892	C00803	HMDB0000892
HMDB0000837	C08278	HMDB0000893
HMDB00837	C08278	HMDB0000893
HMDB00893	C08278	HMDB0000893
HMDB0000893	C08278	HMDB0000893
HMDB00895	C01996	HMDB0000895
HMDB0000895	C01996	HMDB0000895
HMDB0004011	C05463	HMDB0000896
HMDB00896	C05463	HMDB0000896
HMDB04011	C05463	HMDB0000896
HMDB0000896	C05463	HMDB0000896
HMDB00897	C02242	HMDB0000897
HMDB0000897	C02242	HMDB0000897
HMDB0000976	C05127	HMDB0000898
HMDB00898	C05127	HMDB0000898
HMDB00976	C05127	HMDB0000898
HMDB0000898	C05127	HMDB0000898
HMDB0011608	C00674	HMDB0000899
HMDB00899	C00674	HMDB0000899
HMDB11608	C00674	HMDB0000899
HMDB0000899	C00674	HMDB0000899
HMDB00900	C05441	HMDB0000900
HMDB0000900	C05441	HMDB0000900
HMDB00902	C00003	HMDB0000902
HMDB0000902	C00003	HMDB0000902
HMDB00904	C00327	HMDB0000904
HMDB0000904	C00327	HMDB0000904
HMDB00905	C00360	HMDB0000905
HMDB0000905	C00360	HMDB0000905
HMDB00906	C00565	HMDB0000906
HMDB0000906	C00565	HMDB0000906
HMDB00910	C17076	HMDB0000910
HMDB0000910	C17076	HMDB0000910
HMDB00916	C02469	HMDB0000916
HMDB0000916	C02469	HMDB0000916
HMDB00917	C17644	HMDB0000917
HMDB0000917	C17644	HMDB0000917
HMDB0005191	C14641	HMDB0000918
HMDB00918	C14641	HMDB0000918
HMDB05191	C14641	HMDB0000918
HMDB0000918	C14641	HMDB0000918
HMDB00920	C03747	HMDB0000920
HMDB0000920	C03747	HMDB0000920
HMDB00921	C00599	HMDB0000921
HMDB0000921	C00599	HMDB0000921
HMDB00925	C01104	HMDB0000925
HMDB0000925	C01104	HMDB0000925
HMDB00926	C00747	HMDB0000926
HMDB0000926	C00747	HMDB0000926
HMDB00929	C00078	HMDB0000929
HMDB0000929	C00078	HMDB0000929
HMDB00930	C10438	HMDB0000930
HMDB0000930	C10438	HMDB0000930
HMDB00933	C16308	HMDB0000933
HMDB0000933	C16308	HMDB0000933
HMDB00934	C04426	HMDB0000934
HMDB0000934	C04426	HMDB0000934
HMDB0001384	C00167	HMDB0000935
HMDB00935	C00167	HMDB0000935
HMDB01384	C00167	HMDB0000935
HMDB0000935	C00167	HMDB0000935
HMDB00936	C05767	HMDB0000936
HMDB0000936	C05767	HMDB0000936
HMDB00937	C05442	HMDB0000937
HMDB0000937	C05442	HMDB0000937
HMDB00939	C00021	HMDB0000939
HMDB0000939	C00021	HMDB0000939
HMDB00941	C05416	HMDB0000941
HMDB0000941	C05416	HMDB0000941
HMDB00943	C01620	HMDB0000943
HMDB0000943	C01620	HMDB0000943
HMDB00944	C08281	HMDB0000944
HMDB0000944	C08281	HMDB0000944
HMDB0015525	C07880	HMDB0000946
HMDB00946	C07880	HMDB0000946
HMDB15525	C07880	HMDB0000946
HMDB0000946	C07880	HMDB0000946
HMDB00947	C17715	HMDB0000947
HMDB0000947	C17715	HMDB0000947
HMDB00949	C05472	HMDB0000949
HMDB0000949	C05472	HMDB0000949
HMDB00951	C05465	HMDB0000951
HMDB0000951	C05465	HMDB0000951
HMDB0000537	C01494	HMDB0000954
HMDB00537	C01494	HMDB0000954
HMDB00954	C01494	HMDB0000954
HMDB0000954	C01494	HMDB0000954
HMDB00955	C10470	HMDB0000955
HMDB0000955	C10470	HMDB0000955
HMDB0059916	C00898	HMDB0000956
HMDB00956	C00898	HMDB0000956
HMDB59916	C00898	HMDB0000956
HMDB0000956	C00898	HMDB0000956
HMDB00957	C15571	HMDB0000957
HMDB0000957	C15571	HMDB0000957
HMDB00958	C02341	HMDB0000958
HMDB0000958	C02341	HMDB0000958
HMDB00960	C00361	HMDB0000960
HMDB0000960	C00361	HMDB0000960
HMDB0004201	C00448	HMDB0000961
HMDB00961	C00448	HMDB0000961
HMDB04201	C00448	HMDB0000961
HMDB0000961	C00448	HMDB0000961
HMDB0006877	C00248	HMDB0000962
HMDB0006950	C00248	HMDB0000962
HMDB00962	C00248	HMDB0000962
HMDB06877	C00248	HMDB0000962
HMDB06950	C00248	HMDB0000962
HMDB0000962	C00248	HMDB0000962
HMDB00963	C04188	HMDB0000963
HMDB0000963	C04188	HMDB0000963
HMDB00965	C00519	HMDB0000965
HMDB0000965	C00519	HMDB0000965
HMDB00968	C01220	HMDB0000968
HMDB0000968	C01220	HMDB0000968
HMDB00972	C00234	HMDB0000972
HMDB0000972	C00234	HMDB0000972
HMDB00973	C00009	HMDB0000973
HMDB0000973	C00009	HMDB0000973
HMDB00975	C01083	HMDB0000975
HMDB0000975	C01083	HMDB0000975
HMDB00977	C05313	HMDB0000977
HMDB0000977	C05313	HMDB0000977
HMDB00978	C01252	HMDB0000978
HMDB0000978	C01252	HMDB0000978
HMDB0001144	C04895	HMDB0000980
HMDB0012181	C04895	HMDB0000980
HMDB00980	C04895	HMDB0000980
HMDB01144	C04895	HMDB0000980
HMDB12181	C04895	HMDB0000980
HMDB0000980	C04895	HMDB0000980
HMDB0006948	C00579	HMDB0000985
HMDB00985	C00579	HMDB0000985
HMDB06948	C00579	HMDB0000985
HMDB0000985	C00579	HMDB0000985
HMDB00988	C01137	HMDB0000988
HMDB0000988	C01137	HMDB0000988
HMDB00990	C00084	HMDB0000990
HMDB0000990	C00084	HMDB0000990
HMDB00992	C19569	HMDB0000992
HMDB0000992	C19569	HMDB0000992
HMDB00994	C03862	HMDB0000994
HMDB0000994	C03862	HMDB0000994
HMDB00995	C03207	HMDB0000995
HMDB0000995	C03207	HMDB0000995
HMDB00996	C00606	HMDB0000996
HMDB0000996	C00606	HMDB0000996
HMDB00998	C00458	HMDB0000998
HMDB0000998	C00458	HMDB0000998
HMDB00999	C04640	HMDB0000999
HMDB0000999	C04640	HMDB0000999
HMDB01000	C01346	HMDB0001000
HMDB0001000	C01346	HMDB0001000
HMDB01003	C00224	HMDB0001003
HMDB0001003	C00224	HMDB0001003
HMDB01005	C00603	HMDB0001005
HMDB0001005	C00603	HMDB0001005
HMDB0002309	C00500	HMDB0001008
HMDB01008	C00500	HMDB0001008
HMDB02309	C00500	HMDB0001008
HMDB0001008	C00500	HMDB0001008
HMDB01011	C03460	HMDB0001011
HMDB0001011	C03460	HMDB0001011
HMDB01014	C03680	HMDB0001014
HMDB0001014	C03680	HMDB0001014
HMDB01015	C03145	HMDB0001015
HMDB0001015	C03145	HMDB0001015
HMDB01016	C03492	HMDB0001016
HMDB0001016	C03492	HMDB0001016
HMDB01018	C00190	HMDB0001018
HMDB0001018	C00190	HMDB0001018
HMDB01020	C02846	HMDB0001020
HMDB0001020	C02846	HMDB0001020
HMDB01021	C04348	HMDB0001021
HMDB0001021	C04348	HMDB0001021
HMDB01022	C00091	HMDB0001022
HMDB0001022	C00091	HMDB0001022
HMDB0006924	C11455	HMDB0001023
HMDB01023	C11455	HMDB0001023
HMDB06924	C11455	HMDB0001023
HMDB0001023	C11455	HMDB0001023
HMDB0060175	C03232	HMDB0001024
HMDB01024	C03232	HMDB0001024
HMDB60175	C03232	HMDB0001024
HMDB0001024	C03232	HMDB0001024
HMDB01030	C05403	HMDB0001030
HMDB0001030	C05403	HMDB0001030
HMDB01031	C00673	HMDB0001031
HMDB0001031	C00673	HMDB0001031
HMDB01032	C04555	HMDB0001032
HMDB0001032	C04555	HMDB0001032
HMDB0003008	C00094	HMDB0001033
HMDB01033	C00094	HMDB0001033
HMDB03008	C00094	HMDB0001033
HMDB0001033	C00094	HMDB0001033
HMDB01035	C02135	HMDB0001035
HMDB0001035	C02135	HMDB0001035
HMDB01036	C15848	HMDB0001036
HMDB0001036	C15848	HMDB0001036
HMDB01038	C15849	HMDB0001038
HMDB0001038	C15849	HMDB0001038
HMDB01039	C01328	HMDB0001039
HMDB0001039	C01328	HMDB0001039
HMDB0002021	C01033	HMDB0001041
HMDB0002191	C01033	HMDB0001041
HMDB0002253	C01033	HMDB0001041
HMDB01041	C01033	HMDB0001041
HMDB02021	C01033	HMDB0001041
HMDB02191	C01033	HMDB0001041
HMDB02253	C01033	HMDB0001041
HMDB0001041	C01033	HMDB0001041
HMDB01043	C00219	HMDB0001043
HMDB0001043	C00219	HMDB0001043
HMDB01044	C00362	HMDB0001044
HMDB0001044	C00362	HMDB0001044
HMDB01047	C00665	HMDB0001047
HMDB0001047	C00665	HMDB0001047
HMDB0029146	C00669	HMDB0001049
HMDB01049	C00669	HMDB0001049
HMDB29146	C00669	HMDB0001049
HMDB0001049	C00669	HMDB0001049
HMDB01050	C19697	HMDB0001050
HMDB0001050	C19697	HMDB0001050
HMDB01051	C02154	HMDB0001051
HMDB0001051	C02154	HMDB0001051
HMDB01052	C06000	HMDB0001052
HMDB0001052	C06000	HMDB0001052
HMDB01054	C01246	HMDB0001054
HMDB0001054	C01246	HMDB0001054
HMDB01056	C00415	HMDB0001056
HMDB0001056	C00415	HMDB0001056
HMDB01057	C03231	HMDB0001057
HMDB0001057	C03231	HMDB0001057
HMDB0003973	C00354	HMDB0001058
HMDB01058	C00354	HMDB0001058
HMDB03973	C00354	HMDB0001058
HMDB0001058	C00354	HMDB0001058
HMDB01059	C01272	HMDB0001059
HMDB0001059	C01272	HMDB0001059
HMDB01062	C00357	HMDB0001062
HMDB0001062	C00357	HMDB0001062
HMDB01063	C05200	HMDB0001063
HMDB0001063	C05200	HMDB0001063
HMDB01064	C02050	HMDB0001064
HMDB0001064	C02050	HMDB0001064
HMDB01065	C02735	HMDB0001065
HMDB0001065	C02735	HMDB0001065
HMDB01066	C03451	HMDB0001066
HMDB0001066	C03451	HMDB0001066
HMDB01067	C12270	HMDB0001067
HMDB0001067	C12270	HMDB0001067
